Location,Region,District,Street,Price,Price_sqm,Views,Area,Rooms,Floor,Storeys,Bathrooms,Building_type,Ceiling_height,Condition,Date_added,Date_edited,Date_scraped,Latitude,Longitude,Address,Facilities,Additional_info,url,On_request,Error,Listing_type,Property_type,Floors,Platform_name,Airconditioner,Canalization,Centralheating,Electricity,Gas,Heating,Hotwater,Internet,Irrigation,Sewerage,Water,Water24_7,Attic,Balcony,Basement,Bilateral,Buildingexistence,Closetothebusstation,Elevator,Equipment,Eurowindows,Fence,Fireplace,Furniture,Garage,Gate,Grating,Gym,Heatedfloor,Heater,Highfirstfloor,Irondoor,Laminateflooring,Loggia,Openbalcony,Park,Parking,Parquet,Playground,Roadside,Sauna,Securitysystem,Storageroom,Sunny,Swimmingpool,Tile,Has_view
"Yerevan, Shengavit, Bagratuniats Ave",Yerevan, Shengavit, Bagratuniats Ave,75000,586,1047.0,128.0,4,13,16,1,Panel,2.8,Good,07.06.2021,16.09.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Irondoor,Sunny,View,Park,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale/Bagratuniats+Ave/Shengavit/Yerevan/111300,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Arabkir, Mamikoniants St",Yerevan, Arabkir, Mamikoniants St,85000,1466,1201.0,58.0,2,8,19,1,Monolit,3.0,Newly repaired,07.06.2021,07.06.2021,08.05.2022,40.2094874,44.5105868,"41, Մամիկոնյանց փողոց, Արաբկիր, Երևան, 0051, Հայաստան","Gas,Hotwater,Electricity,water24/7,Water",Openbalcony,https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Mamikoniants+St/Arabkir/Yerevan/111305,0,0,for sale,apartment,,bars.am,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Shengavit, Mantashyan St.",Yerevan, Shengavit, Mantashyan St.,70000,875,1041.0,80.0,4,3,5,1,Stone,2.8,Newly repaired,07.06.2021,16.09.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Irrigation,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Balcony,Basement,Tile,Laminateflooring,Sunny",https://myrealty.am/en/4-bedroom/apartment-for-sale/Mantashyan+St./Shengavit/Yerevan/111290,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Yerevan, Achapnyak, Norashen district",Yerevan, Achapnyak, Norashen district,98000,1420,1104.0,69.0,3,7,12,1,Monolit,3.0,Newly repaired,07.06.2021,02.07.2021,08.05.2022,40.2124638,44.470005,"Kindergarten N311, Նորաշեն թաղամաս, Նորաշեն, Աջափնյակ, Երևան, 0097, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Loggia,Openbalcony,Balcony,Storageroom,Tile,Laminateflooring,Parquet,Securitysystem,Sunny,View,Bilateral,Roadside,Closetothebusstation,Parking,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Norashen+district/Achapnyak/Yerevan/111288,0,0,for sale,apartment,,myrealty.am,1,0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"Yerevan, Center, Antarayin St",Yerevan, Center, Antarayin St,335000,2913,1447.0,115.0,3,3,6,2,Monolit,3.0,Newly repaired,07.06.2021,18.08.2021,08.05.2022,40.1936828,44.5065926,"186, Անտառային փողոց, Երևան, 0077, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Heater,Fireplace,Eurowindows,Irondoor,Loggia,Openbalcony,Balcony,Storageroom,Tile,Parquet,Securitysystem,Gym,Sunny,View,Roadside,Closetothebusstation,Parking,Garage,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Antarayin+St/Center/Yerevan/111281,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"Yerevan, Center, Saryan St",Yerevan, Center, Saryan St,139000,1149,1409.0,121.0,4,12,16,1,Panel,2.8,Good,05.06.2021,05.06.2021,08.05.2022,40.1794983,44.5053027,"40, Սարյանի փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Hotwater,Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale/Saryan+St/Center/Yerevan/111247,0,0,for sale,apartment,,bars.am,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"Yerevan, Center, Koghbatsi St",Yerevan, Center, Koghbatsi St,180000,3000,1237.0,60.0,2,10,13,1,Monolit,3.0,Newly repaired,05.06.2021,02.07.2021,08.05.2022,40.18148,44.5110655,"28, Եզնիկ Կողբացու փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Securitysystem,Sunny,View,Roadside,Closetothebusstation,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Koghbatsi+St/Center/Yerevan/111240,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1
"Yerevan, Center, Pushkin St",Yerevan, Center, Pushkin St,100000,2000,1193.0,50.0,2,8,10,1,Panel,2.8,Newly repaired,04.06.2021,04.06.2021,08.05.2022,40.1826419,44.5130054,"40, Պուշկինի փողոց, Կենտրոն, Երևան, 0010, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Tile,Sunny,Roadside,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-sale/Pushkin+St/Center/Yerevan/111220,0,0,for sale,apartment,,bars.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
"Yerevan, Shengavit, Bagratuniats Ave",Yerevan, Shengavit, Bagratuniats Ave,100000,847,2096.0,118.0,1,0,5,1,Stone,3.8,Newly repaired,04.06.2021,16.09.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","water24/7,Electricity,Hotwater,Gas,Heating","Irondoor,Bilateral,Roadside",https://myrealty.am/en/1-bedroom/apartment-for-sale/Bagratuniats+Ave/Shengavit/Yerevan/111214,0,1,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Yerevan, Center, Mashtots Ave",Yerevan, Center, Mashtots Ave,190000,2065,149.0,92.0,3,2,4,1,Stone,3.0,Good,03.06.2021,25.04.2022,08.05.2022,40.177445,44.505797,"6, Մեսրոպ Մաշտոցի պողոտա, Երևան, 0015, Հայաստան","Sewerage,Canalization,Heating,Gas,Internet,Electricity,water24/7,Water","Sunny,View,Closetothebusstation,Irondoor,Furniture,Equipment,Openbalcony,Eurowindows",https://myrealty.am/en/3-bedroom/apartment-for-sale/Mashtots+Ave/Center/Yerevan/121152,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
"Yerevan, Avan, Abovyan dis",Yerevan, Avan, Abovyan dis,75000,806,1598.0,93.0,4,1,3,2,Monolit,3.2,Zero condition,03.06.2021,22.07.2021,08.05.2022,40.1872023,44.515209,"Ժյուլ Բաստիեն Լըպաժ, Մեսրոպ Մաշտոցի պողոտա, Կենտրոն, Երևան, 0009, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas,Heating","Irondoor,Bilateral,Parking,View,Sunny",https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Abovyan+dis/Avan/Yerevan/111160,0,0,for sale,apartment,,bars.am,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
"Yerevan, Center, Charents St",Yerevan, Center, Charents St,410000,3280,1175.0,125.0,4,3,5,2,Stone,3.2,Newly repaired,03.06.2021,26.08.2021,08.05.2022,40.1777382,44.5272447,"44, Չարենցի փողոց, Կենտրոն, Երևան, 0025, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Tile,Heatedfloor,Sunny,View,Bilateral,Roadside,Closetothebusstation",https://myrealty.am/en/4-bedroom/apartment-for-sale/Charents+St/Center/Yerevan/111139,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
"Yerevan, Arabkir, Hr.Kochar St",Yerevan, Arabkir, Hr.Kochar St,145000,1611,1278.0,90.0,3,3,9,1,Monolit,2.8,Good,03.06.2021,16.07.2021,08.05.2022,40.2001329,44.4995167,"16/1, Հրաչյա Քոչար փողոց, Արաբկիր, Երևան, 0012, Հայաստան","Water,water24/7,Electricity,Hotwater,Gas","Equipment,Furniture",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Hr.Kochar+St/Arabkir/Yerevan/111138,0,0,for sale,apartment,,bars.am,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Yerevan, Arabkir, Komitas Ave",Yerevan, Arabkir, Komitas Ave,100000,1250,723.0,80.0,4,3,4,2,Stone,2.8,Newly repaired,03.06.2021,19.10.2021,08.05.2022,40.2033334,44.5005967,"26, Կոմիտասի պողոտա, Արաբկիր, Երևան, 0012, Հայաստան","Gas,Hotwater,Electricity,water24/7,Water,Sewerage,Canalization","Eurowindows,Tile,Laminateflooring,Sunny,Irondoor",https://myrealty.am/en/4-bedroom/apartment-for-sale/Komitas+Ave/Arabkir/Yerevan/115432,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Yerevan, Qanaqer-Zeytun, Sevak St",Yerevan, Qanaqer-Zeytun, Sevak St,173500,1197,1417.0,145.0,4,5,15,2,Other,3.0,Newly repaired,22.04.2021,22.04.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Heatedfloor,View,Closetothebusstation,Playground,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Sevak+St/Qanaqer-Zeytun/Yerevan/109385,0,0,for sale,apartment,,myrealty.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
"Yerevan, Center, Dzorap St",Yerevan, Center, Dzorap St,350000,1862,1550.0,188.0,4,3,16,4,Monolit,3.0,Zero condition,21.04.2021,18.06.2021,08.05.2022,40.1852437,44.5015122,"72, Ձորափի փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Electricity,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Dzorap+St/Center/Yerevan/109362,0,0,for sale,apartment,,myrealty.am,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"Yerevan, Center, Antarayin St",Yerevan, Center, Antarayin St,245000,2168,1409.0,113.0,3,5,6,2,Monolit,3.0,Newly repaired,21.04.2021,22.08.2021,08.05.2022,40.1934943,44.5099146,"154, Անտառային փողոց, Երևան, 0077, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Antarayin+St/Center/Yerevan/109360,0,0,for sale,apartment,,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"Yerevan, Malatia-Sebastia, Ohanov St",Yerevan, Malatia-Sebastia, Ohanov St,60500,1008,1135.0,60.0,2,4,9,1,Panel,2.8,Newly repaired,21.04.2021,04.05.2021,08.05.2022,40.1806844,44.44228129,"2, Օհանովի փողոց, Մալաթիա-Սեբաստիա, Երևան, 0084, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Furniture,Eurowindows,Irondoor,Openbalcony,Storageroom,Sunny,View,Roadside,Closetothebusstation,Parking,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-sale/Ohanov+St/Malatia-Sebastia/Yerevan/109353,0,0,for sale,apartment,,bars.am,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1
"Yerevan, Center, Aram St",Yerevan, Center, Aram St,275000,3767,1424.0,73.0,3,3,10,1,Monolit,3.0,Newly repaired,21.04.2021,08.07.2021,08.05.2022,40.179474,44.5135437,"3, Արամի փողոց, Կենտրոն, Երևան, 0010, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/109348,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"Yerevan, Center, Aram St",Yerevan, Center, Aram St,280000,3836,1336.0,73.0,3,3,10,1,Monolit,3.0,Newly repaired,21.04.2021,18.08.2021,08.05.2022,40.179474,44.5135437,"3, Արամի փողոց, Կենտրոն, Երևան, 0010, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Aram+St/Center/Yerevan/109347,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"Yerevan, Center, Pushkin St",Yerevan, Center, Pushkin St,250000,2174,1287.0,115.0,3,8,9,2,Other,2.8,Newly repaired,21.04.2021,18.08.2021,08.05.2022,40.1847105,44.5092319,"43, Պուշկինի փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Eurowindows,Irondoor,Openbalcony,Tile,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/Pushkin+St/Center/Yerevan/109338,0,0,for sale,apartment,,myrealty.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,1
"Yerevan, Avan, Duryan disrtict",Yerevan, Avan, Duryan disrtict,56100,738,1215.0,76.0,3,9,9,1,Panel,2.8,Good,21.04.2021,21.04.2021,08.05.2022,40.2140208,44.5820469,"երեւանի թիվ 54 մանկապարտեզ, 35/1, Դուրյան թաղամաս, Ավան, Երևան, 0044, Հայաստան","Internet,Sewerage,Canalization,Electricity,Gas,Water,water24/7","Irondoor,Balcony,Sunny,View,Closetothebusstation,Playground,Park",https://myrealty.am/en/3-bedroom/apartment-for-sale/Duryan+disrtict/Avan/Yerevan/109408,0,0,for sale,apartment,,myrealty.am,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
"Yerevan, Shengavit, Mantashyan St.",Yerevan, Shengavit, Mantashyan St.,78000,848,1170.0,92.0,4,1,5,1,Stone,2.8,Good,20.04.2021,20.04.2021,08.05.2022,40.14900939,44.4913144,"8, Մանթաշյանի փողոց, Վերին Շենգավիթ, Շենգավիթ, Երևան, 0006, Հայաստան","Hotwater,Electricity,Gas,Water,water24/7","Furniture,Eurowindows,Grating,Openbalcony,Balcony,Basement,Sunny,View,Roadside,Closetothebusstation,Garage,Playground,Park,Highfirstfloor",https://myrealty.am/en/4-bedroom/apartment-for-sale/Mantashyan+St./Shengavit/Yerevan/109330,0,0,for sale,apartment,,bars.am,0,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1
"Yerevan, Center, Dzorap St",Yerevan, Center, Dzorap St,350000,1862,1367.0,188.0,4,3,16,4,Monolit,3.0,Zero condition,20.04.2021,26.08.2021,08.05.2022,40.1852437,44.5015122,"72, Ձորափի փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Hotwater,Electricity,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale-in-new-construction/Dzorap+St/Center/Yerevan/109358,0,0,for sale,apartment,,myrealty.am,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
"Yerevan, Center, Mashtots Ave",Yerevan, Center, Mashtots Ave,143000,1644,1305.0,87.0,3,4,5,1,Stone,3.2,Zero condition,19.04.2021,19.04.2021,08.05.2022,40.1790235,44.5058185,"14, Մեսրոպ Մաշտոցի պողոտա, Երևան, 0015, Հայաստան","Hotwater,Electricity,Gas,Water,water24/7","Irondoor,Balcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park",https://myrealty.am/en/3-bedroom/apartment-for-sale/Mashtots+Ave/Center/Yerevan/109300,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
"Yerevan, Center, Tsitsernakaberd Highway",Yerevan, Center, Tsitsernakaberd Highway,160000,2667,1548.0,60.0,2,6,21,1,Monolit,3.0,Newly repaired,19.04.2021,19.04.2021,08.05.2022,40.1792398,44.4895783,"1/3, Ծիծեռնակաբերդի խճուղի, Կիլիկիա, Երևան, 0082, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Securitysystem,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/2-bedroom/apartment-for-sale-in-new-construction/Tsitsernakaberd+Highway/Center/Yerevan/109287,0,0,for sale,apartment,,bars.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1
"Yerevan, Center, M.Khorenatsi St",Yerevan, Center, M.Khorenatsi St,220000,3099,1497.0,71.0,3,4,4,2,Stone,3.0,Newly repaired,18.04.2021,22.08.2021,08.05.2022,40.1777092,44.5071296,"12, Խորենացու փողոց, Կենտրոն, Երևան, 0015, Հայաստան","Heating,Internet,Hotwater,Sewerage,Canalization,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Securitysystem,Sunny,View,Roadside,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/M.Khorenatsi+St/Center/Yerevan/109282,0,0,for sale,apartment,,myrealty.am,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1
"Yerevan, Center, Antarayin St",Yerevan, Center, Antarayin St,325000,3066,1720.0,106.0,3,3,7,2,Monolit,3.2,Newly repaired,17.04.2021,15.09.2021,08.05.2022,40.1936828,44.5065926,"186, Անտառային փողոց, Երևան, 0077, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Centralheating,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Laminateflooring,Parquet,Heatedfloor,Securitysystem,Gym,Swimmingpool,Sunny,View,Bilateral,Roadside,Parking,Playground,Park,Elevator,Sauna",https://myrealty.am/en/3-bedroom/apartment-for-sale-in-new-construction/Antarayin+St/Center/Yerevan/109933,0,0,for sale,apartment,,bars.am,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
"Yerevan, Center, Saryan St",Yerevan, Center, Saryan St,140000,1972,1264.0,71.0,3,7,9,1,Panel,2.8,Newly repaired,16.04.2021,16.04.2021,08.05.2022,40.181432,44.5052735,"31, Սարյանի փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/Saryan+St/Center/Yerevan/109238,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"Yerevan, Arabkir, Hovsep Emin St",Yerevan, Arabkir, Hovsep Emin St,90000,1111,1578.0,81.0,3,6,14,1,Panel,2.8,Newly repaired,15.04.2021,21.06.2021,08.05.2022,40.203668,44.4893801,"3/1, Հովսեփ Էմինի փողոց, Արաբկիր, Երևան, 0033, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Balcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/Hovsep+Emin+St/Arabkir/Yerevan/109203,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
"Yerevan, Center, Tumanyan St",Yerevan, Center, Tumanyan St,200000,1835,1641.0,109.0,4,7,10,2,Panel,2.8,Good,14.04.2021,14.04.2021,08.05.2022,40.185933,44.5121536,"31, Թումանյան փողոց, Կենտրոն, Երևան, 0002, Հայաստան","Hotwater,Electricity,Gas,Water,water24/7","Eurowindows,Irondoor,Openbalcony,Tile,Parquet,Sunny,View,Closetothebusstation,Playground,Park,Elevator",https://myrealty.am/en/4-bedroom/apartment-for-sale/Tumanyan+St/Center/Yerevan/109196,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
"Yerevan, Qanaqer-Zeytun, Lepsius St",Yerevan, Qanaqer-Zeytun, Lepsius St,55000,846,1751.0,65.0,3,4,4,1,Panel,2.8,Newly repaired,13.04.2021,28.07.2021,08.05.2022,40.183333,44.516667,"32, Թումանյան փողոց, Կենտրոն, Երևան, 0001, Հայաստան","Heating,Hotwater,Electricity,Gas,Water,water24/7","Eurowindows,Balcony,Tile,Laminateflooring,Sunny,View,Roadside,Closetothebusstation,Garage,Highfirstfloor",https://myrealty.am/en/3-bedroom/apartment-for-sale/Lepsius+St/Qanaqer-Zeytun/Yerevan/109175,0,0,for sale,apartment,,myrealty.am,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1
"Yerevan, Arabkir, Sose St",Yerevan, Arabkir, Sose St,113000,1314,1369.0,86.0,3,4,14,1,Panel,2.8,Newly repaired,13.04.2021,16.08.2021,08.05.2022,40.1872023,44.515209,"Ժյուլ Բաստիեն Լըպաժ, Մեսրոպ Մաշտոցի պողոտա, Կենտրոն, Երևան, 0009, Հայաստան","Heating,Internet,Hotwater,Electricity,Air-conditioner,Gas,Water,water24/7","Furniture,Equipment,Eurowindows,Irondoor,Openbalcony,Sunny,View,Bilateral,Playground,Elevator",https://myrealty.am/en/3-bedroom/apartment-for-sale/Sose+St/Arabkir/Yerevan/109158,0,0,for sale,apartment,,bars.am,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
